magnitude,score,album_title,track_title,lyrics
5.9,0.2,yellow submarine,Hey Bulldog,"Sheepdog
Standing in the rain
Bullfrog
Doing it again
Some kind of happiness is measured out in miles
What makes you think you're something special when you smile?
Child-like
No one understands
Jack knife
In your sweaty hands
Some kind of innocence is measured out in years
You don't know what it's like to listen to your fears
You can talk to me
You can talk to me
You can talk to me
If you're lonely you can talk to me
Ringo Starr
Big man (
Yeah
Walking in the park
Wigwam
Frightened of the dark
Some kind of solitude is measured out in you
You think you know me but you haven't got a clue
You can talk to me
You can talk to me
You can talk to me
If you're lonely you can talk to me
Wahoo woof! Woof!
Hey bulldog! Hey bulldog!
Hey bulldog! Hey bulldog!
Hey man, what's that boy?
Woof!
What do you say?
I said ""woof!""
You know anymore?
Wooaah ha ha ha!
You've got it, that's it, you had it!
That's it, man, woo!
That's it! You've got it!
Don't look at me man, I only have ten children
Ah ho! Ha ha ha ha ha ha!
Quiet boy, quiet!
Okay
Quiet!
Hey bulldog!
Hey bulldog!"
0,0,yellow submarine,It's All Too Much,"It's all too much
It's all too much
When I look into your eyes, your love is there for me
And the more I go inside, the more there is to see
It's all too much for me to take
The love that's shining all around you
Everywhere, it's what you make
For us to take, it's all too much
Floating down the stream of time from life to life with me
Makes no difference where you are or where you'd like to be
It's all too much for me to take
The love that's shining all around here
All the world is birthday cake
So take a piece but not too much
Sail me on a silver sun, where I know that I'm free
Show me that I'm everywhere, and get me home for tea
It's all to much for me to see
The love that's shining all around here
The more I learn, the less I know
But what I do is all too much
It's too much
Ah, it's too much
With your long blond hair and your eyes of blue
With your long blond hair and your eyes of blue
You're too much, ah
We all get too much
Too much, too much, too much
Too much a"
1.6,0.8,yellow submarine,All You Need Is Love,"Love, love, love
Love, love, love
Love, love, love
There's nothing you can do that can't be done
Nothing you can sing that can't be sung
Nothing you can say, but you can learn how to play the game
It's easy
There's nothing you can make that can't be made
No one you can save that can't be saved
Nothing you can do, but you can learn how to be you in time
It's easy
All you need is love
All you need is love
All you need is love, love
Love is all you need
All you need is love
All you need is love
All you need is love, love
Love is all you need
There's nothing you can know that isn't known
Nothing you can see that isn't shown
There's nowhere you can be that isn't where you're meant to be. It's easy
All you need is love
All you need is love
All you need is love, love
Love is all you need
All you need is love (
All together now
All you need is love (Everybody)
All you need is love, love
Love is all you need
(Yesterday)
(Oh yeah)
(She loves you, yeah, yeah, yeah)
(She loves you, yeah, yeah, yeah)
(Oh, yesterday)"
0,0,yellow submarine,Pepperland by George Martin,"NA"
0,0,yellow submarine,Sea of Time by George Martin,"NA"
0,0,yellow submarine,Sea of Holes by George Martin,"NA"
0,0,yellow submarine,Sea of Monsters by George Martin,"NA"
0,0,yellow submarine,March of the Meanies by George Martin,"NA"
0,0,yellow submarine,Pepperland Laid Waste by George Martin,"NA"
0,0,yellow submarine,Yellow Submarine In Pepperland by George Martin,"NA"
1.1,0.3,abbey road,Come Together,"Shoot me, shoot me, shoot me, shoot me
Here come old flat-top, he come groovin' up slowly
He got ju-ju eyeballs,
he one holy roller
He got hair down to his knee
Got to be a joker, he just do what he please
Shoot me, shoot me, shoot me, shoot me
He wear no shoeshine, he got toe-jam football
He got monkey finger, he shoot Coca-Cola
He say, ""I know you, you know me""
One thing I can tell you is you got to be free
Come together, right now
Over me
He bag production,
he got
walrus
gumboot
He got Ono sideboard,
he one spinal cracker
He got feet down below his knee
Hold you in his armchair, you can feel his disease
Come together, right now
Over me
Shoot me, shoot me
Right!
He roller-coaster,
he got early warnin'
He got muddy water, he one mojo filter
He say, ""One and one and one is three""
Got to be good-lookin' 'cause he's so hard to see
Come together, right now
Over me
Shoot me, shoot me, shoot me, shoot me
Ugh!
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together..."
0.2,0.2,abbey road,Something,"Something in the way she moves
Attracts me like no other lover
Something in the way she woos me
I don't want to leave her now
You know I believe and how
Somewhere in her smile she knows
That I don't need no other lover
Something in her style that shows me
I don't want to leave her now
You know I believe and how
You're asking me will my love grow
I don't know, I don't know
You stick around and it may show
I don't know, I don't know
Something in the way she knows
And all I have to do is think of her
Something in the things she shows me
I don't want to leave her now
You know I believe and how"
7.7,0.4,abbey road,Maxwell's Silver Hammer,"Joan was quizzical; studied pataphysical
Science in the home
Late nights all alone with a test tube
Oh, oh, oh, oh
Maxwell Edison, majoring in medicine
Calls her on the phone
""Can I take you out to the pictures
Joa, oa, oa, oan?""
But as she's getting ready to go
A knock comes on the door
Bang! Bang! Maxwell's silver hammer
Came down upon her head
Bang! Bang! Maxwell's silver hammer
Made sure that she was dead
Back in school again Maxwell plays the fool again
Teacher gets annoyed
Wishing to avoid an unpleasant
Sce, e, e, ene
She tells Max to stay when the class has gone away
So he waits behind
Writing 50 times ""I must not be
So, o, o, o""
But when she turns her back on the boy
He creeps up from behind
Bang! Bang! Maxwell's silver hammer
Came down upon her head
Bang! Bang! Maxwell's silver hammer
Made sure that she was dead
P. C. 31 said, ""We caught a dirty one.""
Maxwell stands alone
Painting testimonial pictures
Oh, oh, oh, oh
Rose and Valerie
screaming from the gallery
Say he must go free
(Maxwell must go free)
The judge does not agree and he tells them
So, o, o, o
But as the words are leaving his lips
A noise comes from behind
Bang! Bang! Maxwell's silver hammer
Came down upon his head
Bang! Bang! Maxwell's silver hammer
Made sure he was dead"
2.8,0,abbey road,Oh! Darling,"Oh! Darling, please believe me
I'll never do you no harm
Believe me when I tell you
I'll never do you no harm
Oh! Darling, if you leave me
I'll never make it alone
Believe me when I beg you
Don't ever leave me alone
When you told me you didn't need me anymore
Well you know I nearly broke down and cried
When you told me you didn't need me anymore
Well you know I nearly fell down and died
Oh! Darling, if you leave me
I'll never make it alone
Believe me when I tell you
I'll never do you no harm
When you told me you didn't need me anymore
Well you know I nearly fell down and cried
When you told me you didn't need me anymore
Well you know I nearly fell down and died
Oh! Darling, please believe me
I'll never let you down
(Oh! Believe me darling)
Believe me when I tell you
I'll never do you no harm"
0.3,0.3,abbey road,Octopus's Garden,"I'd like to be under the sea
In an octopus's garden in the shade
He'd let us in, knows where we've been
In his octopus's garden in the shade
I'd ask my friends to come and see
An octopus's garden with me
I'd like to be under the sea
In an octopus's garden in the shade
We would be warm below the storm
In our little hide-a-way beneath the waves
Resting our head on the sea bed
In an octopus's garden near a cave
We would sing and dance around
Because we know we can't be found
I'd like to be under the sea
In an octopus's garden in the shade
We would shout and swim about
The coral that lies beneath the waves
Oh what joy for every girl and boy
Knowing they're happy and they're safe
We would be so happy, you and me
No-one there to tell us what to do
I'd like to be under the sea
In an octopus's garden in the shade
I'd like to be under the sea
In an octopus's garden with you"
2.6,-0.5,abbey road,I Want You (She's So Heavy),"I want you
I want you so bad
I want you
I want you so bad
It's driving me mad
It's driving me mad
I want you
I want you so bad
I want you
I want you so bad
It's driving me mad
It's driving me...
I want you
I want you so bad
I want you
I want you so bad
It's driving me mad
It's driving me mad
I want you
I want you so bad
I want you
I want you so bad
It's driving me mad
It's driving me...
She's so heavy
Heavy, heavy, heavy, heavy
She's so heavy
She's so heavy,  heavy, heavy
I want you
I want you so bad
I want you
I want you so bad
It's driving me mad
It's driving me mad
I want you
You know I want you so bad Babe
I want you
You know I want you so bad
It's driving me mad
It's driving me mad
Yeahhhh!
She's so..."
0.3,0.3,abbey road,Here Comes the Sun,"Here comes the sun (doo doo doo doo)
Here comes the sun, and I say
It's all right
Little darling, it's been a long cold lonely winter
Little darling, it feels like years since it's been here
Here comes the sun
Here comes the sun, and I say
It's all right
Little darling, the smiles returning to the faces
Little darling, it seems like years since it's been here
Here comes the sun
Here comes the sun, and I say
It's all right
Sun, sun, sun, here it comes
Sun, sun, sun, here it comes
Sun, sun, sun, here it comes
Sun, sun, sun, here it comes
Sun, sun, sun, here it comes
Little darling, I feel that ice is slowly melting
Little darling, it seems like years since it's been clear
Here comes the sun
Here comes the sun, and I say
It's all right
Here comes the sun
Here comes the sun
It's all right
It's all right"
0.9,0.9,abbey road,Because,"Because the world is round it turns me on
Because the world is round
Because the wind is high it blows my mind
Because the wind is high
Love is old, love is new
Love is all, love is you
Because the sky is blue, it makes me cry
Because the sky is blue"
0,0,abbey road,You Never Give Me Your Money,"You never give me your money
You only give me your funny paper
And in the middle of negotiations
You break down
I never give you my number
I only give you my situation
And in the middle of investigation
I break down
Out of college, money spent
See no future, pay no rent
All the money's gone, nowhere to go
Any job, I got the sack
Monday morning, turning back
Yellow lorry slow, nowhere to go
But oh, that magic feeling, nowhere to go
Oh, that magic feeling, nowhere to go
One sweet dream
Pick up the bags and get in the limousine
Soon we'll be away from here
Step on the gas and wipe that tear away
One sweet dream came true...today
Came true...today
Came true... today...yes it did
1, 2, 3, 4, 5, 6, 7
All good children go to Heaven"
0.9,0.9,abbey road,Sun King,"Oooh, here comes the sun king
Here comes the sun king
Everybody's laughing
Everybody's happy
Here comes the sun king
Quando para mucho mi amore de felice corázon
Mundo paparazzi mi amore chicka ferdy parasol
Cuesto obrigado tanta mucho que canite carousel"
0.3,-0.3,abbey road,Mean Mr. Mustard,"Mean Mister Mustard sleeps in the park
Shaves in the dark trying to save paper
Sleeps in a hole in the road
Saving up to buy some clothes
Keeps a ten-bob note up his nose
Such a mean old man
Such a mean old man
His sister Pam works in a shop
She never stops, she's a go-getter
Takes him out to look at the Queen
Only place that he's ever been
Always shouts out something obscene
Such a dirty old man
Dirty old man"
0.8,0.8,abbey road,Polythene Pam,"Well you should see Polythene Pam
She's so good-looking but she looks like a man
Well you should see her in drag
Dressed in her polythene bag
Yes you should see Polythene Pam
Yeah, yeah, yeah
Get a dose of her in jackboots and kilt
She's killer-diller when she's dressed to the hilt
She's the kind of a girl
That makes ""The News of the World""
Yes you could say she was attractively built
Yeah, yeah, yeah
G'day!"
2.3,-0.1,abbey road,She Came in Through the Bathroom Window,"Oh, listen to that now, eheheh
Oh look out! It's-
She came in through the bathroom window
Protected by a silver spoon
But now she sucks her thumb and wanders
By the banks of her own lagoon
Didn't anybody tell her?
Didn't anybody see?
Sunday's on the phone to Monday
Tuesday's on the phone to me
She said she'd always been a dancer
She worked at fifteen clubs a day
And though she thought I knew the answer
Well I knew what I could not say
And so I quit the police department
And got myself a steady job
And though she tried her best to help me
She could steal but she could not rob
Didn't anybody tell her?
Didn't anybody see?
Sunday's on the phone to Monday
Tuesday's on the phone to me, oh yeah"
0.3,0.3,abbey road,Golden Slumbers,"Once there was a way to get back homeward
Once there was a way to get back home
Sleep pretty darling, do not cry
And I will sing a lullaby
Golden slumbers fill your eyes
Smiles await you when you rise
Sleep pretty darling, do not cry
And I will sing a lullaby
Once there was a way to get back homeward
Once there was a way to get back home
Sleep pretty darling, do not cry
And I will sing a lullaby"
0.3,-0.3,abbey road,Carry That Weight,"Boy, you gotta carry that weight
Carry that weight a long time
Boy, you gonna carry that weight
Carry that weight a long time
I never give you my pillow
I only send you my invitation
And in the middle of the celebrations
I break down
Boy, you gotta carry that weight
Carry that weight a long time
Boy, you gonna carry that weight
Carry that weight a long time"
1.1,0.3,abbey road,The End,"Oh yeah, all right
Are you going to be in my dreams
Tonight?
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love
And in the end
The love you take
Is equal to the love you make"
0.7,0.7,abbey road,Her Majesty,"Her Majesty's a pretty nice girl
But she doesn't have a lot to say
Her Majesty's a pretty nice girl
But she changes from day to day
I want to tell her that I love her a lot
But I gotta get a bellyful of wine
Her Majesty's a pretty nice girl
Someday I'm going to make her mine, oh yeah
Someday I'm going to make her mine"
0.7,-0.7,let it be,Two of Us,"I Dig a Pygmy
by Charles Hawtrey and the Deaf Aids
Phase one, in which Doris gets her oats
Two of us riding nowhere
Spending someone's
Hard earned pay
You and me Sunday driving
Not arriving
On our way back home
We're on our way home
We're on our way home
We're going home
Two of us sending postcards
Writing letters
On my wall
You and me burning matches
Lifting latches
On our way back home
We're on our way home
We're on our way home
We're going home
You and I have memories
Longer than the road that stretches out ahead
Two of us wearing raincoats
Standing solo
In the sun
You and me chasing paper
Getting nowhere
On our way back home
We're on our way home
We're on our way home
We're going home
You and I have memories
Longer than the road that stretches out ahead
Two of us wearing raincoats
Standing solo
In the sun
You and me chasing paper
Getting nowhere
On our way back home
We're on our way home
We're on our way home
We're going home
We're going home
Better believe it
Goodbye"
1,0.5,let it be,Dig a Pony,"I dig a pony
Well, you can celebrate anything you want
Yes, you can celebrate anything you want
Oh!
I do a road hog
Well you can penetrate any place you go
Yes you can penetrate any place you go
I told you so, all I want is you
Everything has got to be just like you want it to
Because
I pick a moon dog
Well you can radiate everything you are
Yes you can radiate everything you are
Oh now
I roll a stoney
Well you can imitate everyone you know
Yes you can imitate everyone you know
I told you so, all I want is you
Everything has got to be just like you want it to
Because
Ooh now
I feel the wind blow
Well you can indicate everything you see
Yes you can indicate everything you see
Oh now
I load a lorry
Well you can syndicate any boat you row
Yeah you can syndicate any boat you row
I told you so, all I want is you
Everything has got to be just like you want it to
Because"
0.4,-0.4,let it be,Across the Universe,"Words are flowing out like endless rain into a paper cup
They slither while they pass, they slip away across the universe
Pools of sorrow, waves of joy are drifting through my opened mind
Possessing and caressing me
Jai Guru Deva, Om
Nothing's going to change my world
Nothing's going to change my world
Nothing's going to change my world
Nothing's going to change my world
Images of broken light which dance before me like a million eyes
They call me on and on across the universe
Thoughts meander like a restless wind inside a letter box
They tumble blindly as they make their way across the universe
Jai Guru Deva, Om
Nothing's going to change my world
Nothing's going to change my world
Nothing's going to change my world
Nothing's going to change my world
Sounds of laughter, shades of life are ringing through my open ears
Inciting and inviting me
Limitless undying love which shines around me like a million suns
It calls me on and on, across the universe
Jai Guru Deva, Om
Nothing's going to change my world
Nothing's going to change my world
Nothing's going to change my world
Nothing's going to change my world
Jai Guru Deva
Jai Guru Deva
Jai Guru Deva
Jai Guru Deva
Jai Guru Deva
Jai Guru Deva"
0.2,-0.2,let it be,I Me Mine,"All through the day, I me mine
I me mine, I me mine
All through the night, I me mine
I me mine, I me mine
Now they're frightened of leaving it
Everyone's weaving it
Coming on strong all the time
All through the day I me mine
I-I-me-me-mine, I-I-me-me-mine
I-I-me-me-mine, I-I-me-me-mine
All I can hear, I me mine
I me mine, I me mine
Even those tears, I me mine
I me mine, I me mine
No-one's frightened of playing it
Everyone's saying it
Flowing more freely than wine
All through the day I me mine
I-I-me-me-mine, I-I-me-me-mine
I-I-me-me-mine, I-I-me-me-mine
All I can hear, I me mine
I me mine, I me mine
Even those tears, I me mine
I me mine, I me mine
No-one's frightened of playing it
Everyone's saying it
Flowing more freely than wine
All through the day I me mine"
0.7,0.3,let it be,Dig It,"Like a rolling stone
Like a rolling stone
Like a rolling stone
Like the FBI
And the CIA
And the BBC
B.B. King
And
Doris Day
Matt Busby
, dig it,
dig it
Dig it, dig it, dig it
That was ""Can You Dig It"" by
Georgie Wood
, and now we'd like to do ""Hark the Angels Come"""
1.3,0,let it be,Let It Be,"When I find myself in times of trouble
Mother Mary comes to me
Speaking words of wisdom
""Let it be""
And in my hour of darkness
She is standing right in front of me
Speaking words of wisdom
""Let it be""
Let it be, let it be, let it be, let it be
Whisper words of wisdom
Let it be
And when the brokenhearted people
Living in the world agree
There will be an answer
Let it be
For though they may be parted
There is still a chance that they will see
There will be an answer
Let it be
Let it be, let it be, let it be, let it be
Yeah there will be an answer
Let it be
Let it be, let it be, let it be, let it be
Whisper words of wisdom
Let it be
Let it be, let it be, let it be, yeah let it be
Whisper words of wisdom
Let it be
And when the night is cloudy
There is still a light that shines on me
Shine until tomorrow
Let it be
I wake up to the sound of music
Mother Mary comes to me
Speaking words of wisdom
Let it be
Let it be, let it be, let it be, yeah let it be
There will be an answer
Let it be
Let it be, let it be, let it be, yeah let it be
Whisper words of wisdom
Let it be"
0.6,-0.6,let it be,Maggie Mae,"Oh dirty Maggie Mae they have taken her away
And she never walk down Lime Street anymore
Oh the judge he guilty found her for robbing a
homeward bounder
That dirty no good robbing Maggie Mae
This is a part of Liverpool, they returned me to
Two pounds ten a week, that was my pay"
0.5,-0.2,let it be,I've Got a Feeling,"I've got a feeling, a feeling deep inside
Oh yeah, oh yeah, that's right
I've got a feeling, a feeling I can't hide
No no no, oh no, oh no
Yeah yeah I've got a feeling yeah
Oh please believe me, I'd hate to miss the train
Oh yeah, yeah, oh yeah
And if you leave me I won't be late again
Oh no, oh no, oh no
Yeah yeah I've got a feeling yeah
I've got a feeling
All these years I've been wandering around
Wondering how come nobody told me
All that I was looking for was somebody
Who looked like you
I've got a feeling, that keeps me on my toes
Oh yeah, oh yeah
I've got a feeling, I think that everybody knows
Oh yeah, oh yeah, oh yeah
Yeah yeah I've got a feeling yeah
Yeah
Everybody had a hard year
Everybody had a good time
Everybody had a wet dream
Everybody saw the sunshine
Oh yeah, (oh yeah) oh yeah, oh yeah
Everybody had a good year
Everybody let their hair down
Everybody pulled their socks up
Everybody put their foot down
Oh yeah
Yeah I've got a feeling
A feeling deep inside
Oh yeah
Oh yeah
I've got a feeling
A feeling I can't hide
Oh no
Oh no no no
Yeah yeah yeah yeah
Yeah yeah yeah yeah
(Oh my soul, so hard.)"
0.9,-0.9,let it be,One After 909,"My baby says she's travelling on the one after 909
I said move over honey I'm travelling on that line
I said move over once, move over twice
Come on baby don't be cold as ice
She said she's travelling on the one after 909
I begged her not to go and I begged her on my bended knees
You're only fooling around, you're only fooling around with me
I said move over once, move over twice
Come on baby don't be cold as ice
She said she's travelling on the one after 909
Pick up my bag, run to the station
Railman says you've got the wrong location
Pick up my bag, run right home
Then I find I've got the number wrong"
0.4,-0.4,let it be,The Long and Winding Road,"The long and winding road that leads to your door
Will never disappear
I've seen that road before it always leads me here
Leads me to your door
The wild and windy night that the rain washed away
Has left a pool of tears crying for the day
Why leave me standing here, let me know the way
Many times I've been alone and many times I've cried
Anyway you'll never know the many ways I've tried
And still they lead me back to the long and winding road
You left me standing here a long, long time ago
Don't leave me waiting here, lead me to you door
But still they lead me back to the long and winding road
You left me standing here a long, long time ago
Don't keep me waiting here (Don't keep me waiting), lead me to your door
Yeah, yeah, yeah, yeah"
0.5,0.5,let it be,For You Blue,"(Queen says no to pot-smoking FBI members)
Because you're sweet and lovely girl I love you
Because you're sweet and lovely girl it's true
I love you more than ever girl I do
I want you in the morning girl I love you
I want you at the moment I feel blue
I'm living every moment girl for you
(Bop, Bop Cat Bop)
Go Johnny go
Same ol' 12-bar blues
Elmore James got nothing on this baby
I've loved you from the moment I saw you
You looked at me that's all you had to do
I feel it now I hope you feel it too
Because you're sweet and lovely girl I love you
Because you're sweet and lovely girl it's true
I love you more than ever girl I do
Rhythm and blues"
0.6,0.2,let it be,Get Back (Let It Be version) (Ft. Billy Preston),"Rosetta...
Sweet Loretta Fart she thought she was a cleaner, but she was a frying pan
Sweet Rosetta Martin... Rosetta
The picker, the picker, picture the fingers
Ooo
Okay
Jojo was a man who thought he was a loner
But he knew it couldn't last
Jojo left his home in Tucson, Arizona
For some
California grass
Get back, get back
Get back to where you once belonged
Get back, get back
Get back to where you once belonged
Get back, Jojo
Go home
Get back, get back
Get back to where you once belonged
Get back, get back
Get back to where you once belonged
Get back, Jo
Sweet Loretta Martin thought she was a woman
But she was another man
All the girls around her say she's got it coming
But she gets it while she can
Get back, get back
Get back to where you once belonged
Get back, get back
Get back to where you once belonged
Get back, Loretta
Hoo
Go home
Oh, get back, yeah, get back
Get back to where you once belonged
Yeah, get back, get back
Get back to where you once belonged
Get back
Ooo
(Thanks, Moe)
I'd like to say thank you on behalf of the group and ourselves, and I hope we passed the audition"
